CPQ ID,Account ID,CreatedDate,Product Group, X36 MRC List , X36 NRR List , X36 NPV List ,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status
CPQ-011714,Acct-000143,8/26/16,IP Services," $2,742.95 ", $922.00 ," $38,140.32 ",Bldg-233609,Denver,200 Inverness Dr W,Englewood,CO,80112,238.15,Not on Zayo Network
CPQ-011715,Acct-000401,8/29/16,Ethernet," $2,187.60 ", $922.00 ," $15,731.22 ",Bldg-117202,Denver,7059 S Potomac St,Englewood,CO,80112,842.06,Not on Zayo Network
CPQ-011716,Acct-000401,8/29/16,Ethernet," $2,187.60 ", $922.00 ," $15,731.22 ",Bldg-117202,Denver,7059 S Potomac St,Englewood,CO,80112,842.06,Not on Zayo Network
CPQ-011717,Acct-000401,8/29/16,Ethernet," $2,187.60 ", $922.00 ," $15,731.22 ",Bldg-117202,Denver,7059 S Potomac St,Englewood,CO,80112,842.06,Not on Zayo Network
CPQ-011718,Acct-000401,8/29/16,Ethernet," $2,187.60 ", $922.00 ," $15,731.22 ",Bldg-117202,Denver,7059 S Potomac St,Englewood,CO,80112,842.06,Not on Zayo Network
CPQ-011719,Acct-000192,8/29/16,Ethernet," $4,247.46 ", $922.00 ," $27,757.71 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011719,Acct-000192,8/29/16,Ethernet," $4,247.46 ", $922.00 ," $27,757.71 ",Bldg-147671,Dallas,650 S Griffin St,Dallas,TX,75202,682.3,Not on Zayo Network
CPQ-011720,Acct-000014,8/29/16,Wavelengths - Long Haul," $12,569.07 "," $2,766.00 ", $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011721,Acct-000053,8/26/16,Wavelengths - Metro," $2,066.20 "," $3,088.70 "," $35,676.17 ",Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-011721,Acct-000053,8/26/16,Wavelengths - Metro," $2,066.20 "," $3,088.70 "," $35,676.17 ",Bldg-111944,Dallas,8435 N Stemmons Fwy,Dallas,TX,75247,460.01,On Zayo Network
CPQ-011722,Acct-000122,8/26/16,Ethernet," $1,254.67 ", $922.00 ," $24,771.86 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-011722,Acct-000122,8/26/16,Ethernet," $1,254.67 ", $922.00 ," $24,771.86 ",Bldg-038077,Atlanta,11380 Technology Cir,Duluth,GA,30097,426.83,On Zayo Network
CPQ-011723,Acct-000068,8/29/16,Wavelengths - Long Haul," $3,084.64 "," $2,766.00 ", $-   ,Bldg-131707,Denver,8906 S Ridgeline Blvd,Littleton,CO,80129,460.39,On Zayo Network
CPQ-011724,Acct-000628,8/29/16,IP Services, $784.05 , $922.00 ," $16,664.91 ",Bldg-038070,Atlanta,1100 Circle 75 Pkwy SE,Atlanta,GA,30339,147.45,On Zayo Network
CPQ-011725,Acct-000009,8/29/16,Ethernet, $404.18 , $-   ," $10,178.49 ",Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
CPQ-011726,Acct-001083,8/29/16,Ethernet," $4,100.16 ", $461.00 ," $81,515.00 ",Bldg-027193,Atlanta,55 Marietta St NW,Atlanta,GA,30303,110.85,On Zayo Network
CPQ-011727,Acct-001090,8/29/16,IP Services," $7,363.65 "," $36,880.00 "," $280,616.62 ",Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
CPQ-011727,Acct-001090,8/29/16,IP Services," $7,363.65 "," $36,880.00 "," $280,616.62 ",Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network
CPQ-011728,Acct-000916,8/29/16,zColo, $954.28 ," $1,244.70 "," $22,420.23 ",Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network
CPQ-011729,Acct-000002,8/29/16,Ethernet, $576.25 , $-   ," $9,056.77 ",Bldg-057701,Denver,1670 Broadway,Denver,CO,80202,141.29,On Zayo Network
CPQ-011730,Acct-000085,8/29/16,Wavelengths - Long Haul," $3,199.89 "," $2,858.20 ", $-   ,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-011731,Acct-000156,8/29/16,Wavelengths - Long Haul," $2,512.14 "," $2,766.00 ", $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011732,Acct-000070,8/29/16,IP Services, $703.45 , $922.00 ," $11,855.70 ",Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network
CPQ-011733,Acct-001091,8/29/16,zColo, $721.94 , $949.66 ," $15,790.72 ",Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-011734,Acct-000011,8/30/16,zColo, $-   , $-   , $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011735,Acct-000070,8/29/16,IP Services," $2,633.23 ", $922.00 ," $65,023.00 ",Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network
CPQ-011736,Acct-000009,8/29/16,Ethernet, $781.27 , $922.00 ," $17,883.18 ",Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,On Zayo Network
CPQ-011737,Acct-000002,8/30/16,IP Services, $475.22 ," $1,844.00 "," $36,980.57 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011738,Acct-000288,8/29/16,zColo, $248.94 , $276.60 ," $7,064.50 ",Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-011739,Acct-000091,8/29/16,Ethernet," $3,369.33 ", $461.00 ," $23,293.70 ",Bldg-489173,Dallas,730 E Park Blvd,Plano,TX,75074,1617.93,Not on Zayo Network
CPQ-011740,Acct-000002,8/30/16,Ethernet," $1,038.66 ", $922.00 ," $18,782.38 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011741,Acct-000393,8/30/16,Ethernet, $959.88 , $922.00 ," $17,869.88 ",Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
CPQ-011742,Acct-000393,8/30/16,Ethernet," $1,093.09 ", $922.00 ," $21,001.02 ",Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
CPQ-011743,Acct-000393,8/30/16,Ethernet," $1,394.51 ", $922.00 ," $28,085.95 ",Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
CPQ-011744,Acct-000267,8/30/16,Wavelengths - Long Haul," $2,699.06 "," $2,766.00 ", $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011745,Acct-000102,8/29/16,Ethernet, $868.38 , $922.00 ," $22,910.03 ",Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
CPQ-011746,Acct-000102,8/29/16,Ethernet," $1,136.31 ", $922.00 ," $30,291.84 ",Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
CPQ-011747,Acct-000303,8/30/16,Ethernet, $863.98 , $922.00 ," $17,910.04 ",Bldg-116482,Dallas,2100 Ross Ave,Dallas,TX,75201,96.59,On Zayo Network
CPQ-011748,Acct-000014,8/30/16,Wavelengths - Long Haul," $2,655.91 "," $2,766.00 ", $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-011749,Acct-000019,8/29/16,Wavelengths - Long Haul," $3,222.94 "," $2,766.00 ", $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011750,Acct-000019,8/29/16,Wavelengths - Long Haul," $2,814.31 "," $2,858.20 ", $-   ,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-011751,Acct-001083,8/30/16,Ethernet," $1,632.51 ", $922.00 ," $12,244.56 ",Bldg-027193,Atlanta,55 Marietta St NW,Atlanta,GA,30303,110.85,On Zayo Network
CPQ-011751,Acct-001083,8/30/16,Ethernet," $1,632.51 ", $922.00 ," $12,244.56 ",Bldg-122313,Dallas,400 International Pkwy,Richardson,TX,75081,227.59,Not on Zayo Network
CPQ-011752,Acct-001090,8/29/16,IP Services," $2,684.82 "," $13,830.00 "," $175,163.99 ",Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network
CPQ-011753,Acct-000301,8/29/16,Wavelengths - Long Haul," $3,086.42 "," $2,766.00 "," $31,404.04 ",Bldg-117202,Denver,7059 S Potomac St,Englewood,CO,80112,842.06,Not on Zayo Network
CPQ-011754,Acct-001083,8/30/16,Ethernet," $2,853.21 "," $1,383.00 "," $18,896.18 ",Bldg-141601,Dallas,4255 Amon Carter Blvd,Fort Worth,TX,76155,367.05,Not on Zayo Network
CPQ-011755,Acct-001083,8/30/16,Ethernet," $2,305.80 ", $922.00 ," $26,873.14 ",Bldg-111511,Denver,9800 E Easter Ave,Englewood,CO,80112,310.61,Not on Zayo Network
CPQ-011756,Acct-000985,8/29/16,Ethernet," $2,395.76 ", $461.00 ," $42,718.14 ",Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-011757,Acct-000156,8/30/16,Ethernet," $2,787.52 ", $-   ," $53,496.40 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011758,Acct-000415,8/29/16,Wavelengths - Long Haul," $3,430.73 "," $2,766.00 ", $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011759,Acct-000002,8/29/16,Ethernet, $411.21 , $-   ," $4,509.82 ",Bldg-114906,Dallas,2425 Wyman St,Dallas,TX,75235,484.73,On Zayo Network
CPQ-011760,Acct-000985,8/29/16,Ethernet," $1,946.13 ", $922.00 ," $30,780.06 ",Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-011761,Acct-000009,8/29/16,Ethernet," $1,867.92 ", $922.00 ," $30,373.32 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011761,Acct-000009,8/29/16,Ethernet," $1,867.92 ", $922.00 ," $30,373.32 ",Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network
CPQ-011762,Acct-000985,8/29/16,Ethernet," $1,209.03 ", $922.00 ," $21,616.51 ",Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-011763,Acct-000985,8/29/16,Ethernet," $1,209.03 ", $922.00 ," $21,616.51 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011764,Acct-000019,8/30/16,Wavelengths - Long Haul," $3,041.12 "," $2,858.20 ", $-   ,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-011765,Acct-000004,8/30/16,Wavelengths - Metro," $2,182.22 "," $3,227.00 "," $34,921.69 ",Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
CPQ-011765,Acct-000004,8/30/16,Wavelengths - Metro," $2,182.22 "," $3,227.00 "," $34,921.69 ",Bldg-038084,Atlanta,1190 Allene Ave SW,Atlanta,GA,30310,157.57,On Zayo Network
CPQ-011766,Acct-000156,8/30/16,Wavelengths - Long Haul," $11,411.83 "," $2,766.00 ", $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011767,Acct-000233,8/30/16,Ethernet," $1,558.68 ", $922.00 ," $37,988.15 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011768,Acct-000063,8/29/16,IP Services," $2,817.56 ", $922.00 ," $61,290.82 ",Bldg-116475,Dallas,1601 Elm St,Dallas,TX,75201,133.34,On Zayo Network
CPQ-011769,Acct-000233,8/30/16,Ethernet," $3,484.40 ", $-   ," $72,696.21 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011769,Acct-000233,8/30/16,Ethernet," $3,484.40 ", $-   ," $72,696.21 ",Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
CPQ-011770,Acct-000014,8/29/16,Wavelengths - Long Haul," $3,880.70 "," $2,766.00 "," $80,504.01 ",Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-011771,Acct-000011,8/30/16,zColo, $-   , $-   , $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011772,Acct-000005,8/29/16,IP Services," $1,603.14 ", $922.00 ," $15,809.64 ",Bldg-138025,Dallas,10000 N Central Expy,Dallas,TX,75231,31,Build in Progress
CPQ-011773,Acct-000063,8/29/16,IP Services," $2,953.73 ", $922.00 ," $24,337.06 ",Bldg-131862,Denver,200 Union Blvd,Denver,CO,80228,4526.51,Not on Zayo Network
CPQ-011774,Acct-000063,8/29/16,IP Services," $2,953.73 ", $922.00 ," $24,337.06 ",Bldg-131862,Denver,200 Union Blvd,Denver,CO,80228,4526.51,Not on Zayo Network
CPQ-011775,Acct-000162,8/29/16,Ethernet," $3,346.10 ", $-   ," $81,055.09 ",Bldg-110412,Dallas,14901 FAA Blvd,Fort Worth,TX,76155,286.34,On Zayo Network
CPQ-011776,Acct-001090,8/29/16,IP Services," $2,412.23 "," $4,610.00 "," $90,705.40 ",Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
CPQ-011776,Acct-001090,8/29/16,IP Services," $2,412.23 "," $4,610.00 "," $90,705.40 ",Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network
CPQ-011777,Acct-000053,8/29/16,Wavelengths - Metro," $1,561.87 "," $2,766.00 "," $28,167.38 ",Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-011777,Acct-000053,8/29/16,Wavelengths - Metro," $1,561.87 "," $2,766.00 "," $28,167.38 ",Bldg-361118,Dallas,2800 Summit Ave,Plano,TX,75074,202.08,On Zayo Network
CPQ-011778,Acct-000187,8/29/16,Ethernet," $1,890.19 ", $922.00 ," $11,832.98 ",Bldg-438259,Dallas,750 State Highway 121 Byp,Lewisville,TX,75067,145.69,Not on Zayo Network
CPQ-011779,Acct-000187,8/29/16,Ethernet," $1,890.19 ", $922.00 ," $11,832.98 ",Bldg-438259,Dallas,750 State Highway 121 Byp,Lewisville,TX,75067,145.69,Not on Zayo Network
CPQ-011780,Acct-000011,8/30/16,zColo, $-   , $-   , $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011781,Acct-000187,8/29/16,Ethernet," $1,890.19 ", $922.00 ," $11,832.98 ",Bldg-438259,Dallas,750 State Highway 121 Byp,Lewisville,TX,75067,145.69,Not on Zayo Network
CPQ-011782,Acct-000002,8/29/16,IP Services," $1,131.47 ", $922.00 ," $31,115.43 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011783,Acct-000002,8/29/16,Wavelengths - Metro," $7,856.32 "," $2,766.00 "," $65,558.80 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011783,Acct-000002,8/29/16,Wavelengths - Metro," $7,856.32 "," $2,766.00 "," $65,558.80 ",Bldg-386004,Dallas,625 Westport Pkwy,Grapevine,TX,76051,2001.05,Not on Zayo Network
CPQ-011784,Acct-000002,8/29/16,IP Services, $302.26 , $922.00 ," $8,269.94 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011785,Acct-001092,8/30/16,zColo, $165.96 , $184.40 ," $4,709.67 ",Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-011786,Acct-001083,8/30/16,Ethernet," $3,938.05 ", $-   ," $56,723.70 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011787,Acct-000143,8/29/16,Ethernet," $1,277.03 "," $1,613.50 "," $17,594.47 ",Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
CPQ-011788,Acct-001090,8/29/16,IP Services," $7,363.65 "," $36,880.00 "," $280,616.62 ",Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
CPQ-011788,Acct-001090,8/29/16,IP Services," $7,363.65 "," $36,880.00 "," $280,616.62 ",Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network
CPQ-011789,Acct-001090,8/29/16,IP Services," $7,363.65 "," $36,880.00 "," $280,616.62 ",Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
CPQ-011789,Acct-001090,8/29/16,IP Services," $7,363.65 "," $36,880.00 "," $280,616.62 ",Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network
CPQ-011790,Acct-000098,8/29/16,Ethernet," $2,121.76 ", $922.00 ," $13,172.43 ",Bldg-133566,Atlanta,12655 Edison Dr,Alpharetta,GA,30005,45.02,On Zayo Network
CPQ-011791,Acct-001092,8/30/16,zColo, $497.88 , $553.20 ," $14,129.01 ",Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-011792,Acct-000361,8/30/16,IP Services," $1,774.61 ", $922.00 ," $41,367.18 ",Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-011793,Acct-000323,8/29/16,IP Services, $784.05 , $922.00 ," $5,612.20 ",Bldg-109818,Dallas,222 W Las Colinas Blvd,Irving,TX,75039,315.99,On Zayo Network
CPQ-011794,Acct-000019,8/30/16,Wavelengths - Long Haul," $4,769.14 "," $3,042.60 ", $-   ,Bldg-038068,Atlanta,1055 Spring St NW,Atlanta,GA,30309,185.76,On Zayo Network
CPQ-011795,Acct-001016,8/30/16,IP Services, $691.50 , $922.00 ," $11,113.23 ",Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-011796,Acct-000002,8/30/16,Ethernet, $576.25 , $-   ," $13,889.20 ",Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
CPQ-011797,Acct-001043,8/30/16,Ethernet," $1,512.14 ", $922.00 ," $10,505.22 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011797,Acct-001043,8/30/16,Ethernet," $1,512.14 ", $922.00 ," $10,505.22 ",Bldg-193640,Dallas,101 E Abram St,Arlington,TX,76010,234.52,Build in Progress
CPQ-011798,Acct-001043,8/30/16,Ethernet," $1,810.63 ", $922.00 ," $12,594.48 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011798,Acct-001043,8/30/16,Ethernet," $1,810.63 ", $922.00 ," $12,594.48 ",Bldg-193640,Dallas,101 E Abram St,Arlington,TX,76010,234.52,Build in Progress
CPQ-011799,Acct-001016,8/30/16,IP Services, $527.59 , $922.00 ," $10,537.60 ",Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-011800,Acct-000158,8/30/16,Ethernet, $811.78 , $461.00 ," $14,390.75 ",Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-011801,Acct-000362,8/30/16,Ethernet," $1,361.31 ", $922.00 ," $28,356.52 ",Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,On Zayo Network
CPQ-011802,Acct-000156,8/30/16,Ethernet," $1,210.07 ", $922.00 ," $29,697.11 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011803,Acct-001043,8/30/16,Ethernet," $1,807.48 ", $922.00 ," $12,507.61 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011803,Acct-001043,8/30/16,Ethernet," $1,807.48 ", $922.00 ," $12,507.61 ",Bldg-193640,Dallas,101 E Abram St,Arlington,TX,76010,234.52,Build in Progress
CPQ-011804,Acct-001090,8/30/16,IP Services," $7,363.65 "," $36,880.00 "," $247,582.14 ",Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network
CPQ-011804,Acct-001090,8/30/16,IP Services," $7,363.65 "," $36,880.00 "," $247,582.14 ",Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network
CPQ-011805,Acct-000035,8/30/16,Ethernet," $1,632.51 ", $922.00 ," $39,083.84 ",Bldg-109244,Denver,1801 California St,Denver,CO,80202,207.17,On Zayo Network
CPQ-011806,Acct-000156,8/30/16,Ethernet," $2,750.64 ", $-   ," $53,793.77 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011807,Acct-000044,8/30/16,IP Services," $1,015.68 "," $1,844.00 "," $46,625.11 ",Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
CPQ-011808,Acct-000072,8/30/16,Ethernet," $2,026.92 ", $461.00 ," $14,192.12 ",Bldg-116705,Denver,6025 S Quebec St,Centennial,CO,80111,61.35,On Zayo Network
CPQ-011809,Acct-000002,8/30/16,IP Services," $8,384.83 "," $4,610.00 "," $82,482.05 ",Bldg-386004,Dallas,625 Westport Pkwy,Grapevine,TX,76051,2001.05,Not on Zayo Network
CPQ-011810,Acct-000002,8/30/16,IP Services," $6,889.66 "," $4,610.00 "," $183,588.36 ",Bldg-118824,Dallas,801 Industrial Blvd,Grapevine,TX,76051,193.13,On Zayo Network
CPQ-011811,Acct-000122,8/30/16,Ethernet, $-   , $-   , $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011812,Acct-000002,8/30/16,Wavelengths - Metro," $1,559.47 "," $2,766.00 "," $15,329.18 ",Bldg-015500,Dallas,2300 W Plano Pkwy - Bldg C,Plano,TX,75075,657.46,On Zayo Network
CPQ-011812,Acct-000002,8/30/16,Wavelengths - Metro," $1,559.47 "," $2,766.00 "," $15,329.18 ",Bldg-038587,Dallas,4100 Bryan St,Dallas,TX,75204,220.45,On Zayo Network
CPQ-011813,Acct-001093,8/30/16,Ethernet," $2,255.06 ", $816.50 ," $16,085.72 ",Bldg-457059,Dallas,6400 International Pkwy,Plano,TX,75093,305.84,Not on Zayo Network
CPQ-011814,Acct-000362,8/30/16,Ethernet," $1,361.31 ", $922.00 ," $28,356.52 ",Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,On Zayo Network
CPQ-011815,Acct-001077,8/30/16,Ethernet," $3,606.70 "," $1,152.50 "," $81,792.39 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011815,Acct-001077,8/30/16,Ethernet," $3,606.70 "," $1,152.50 "," $81,792.39 ",Bldg-127085,Dallas,2501 S TX-121 - Bldg 5,Lewisville,TX,75067,890.51,On Zayo Network
CPQ-011816,Acct-001055,8/30/16,IP Services," $2,669.19 ", $816.50 ," $25,621.85 ",Bldg-127815,Denver,2300 15th St,Denver,CO,80202,424.84,Not on Zayo Network
CPQ-011817,Acct-000091,8/30/16,Ethernet," $1,224.53 ", $461.00 ," $8,751.90 ",Bldg-490148,Dallas,2959 Irving Blvd,Dallas,TX,75247,332.68,Not on Zayo Network
CPQ-011818,Acct-000002,8/30/16,Ethernet, $411.21 , $-   ," $3,928.96 ",Bldg-131709,Denver,9000 S Ridgeline Blvd,Littleton,CO,80129,911.56,On Zayo Network
CPQ-011819,Acct-001082,8/30/16,Wavelengths - Metro," $1,285.27 "," $2,766.00 "," $21,198.97 ",Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-011819,Acct-001082,8/30/16,Wavelengths - Metro," $1,285.27 "," $2,766.00 "," $21,198.97 ",Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-011820,Acct-000292,8/30/16,Ethernet," $1,485.21 "," $1,383.00 "," $28,718.39 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011820,Acct-000292,8/30/16,Ethernet," $1,485.21 "," $1,383.00 "," $28,718.39 ",Bldg-115207,Dallas,1001 E Campbell Rd,Richardson,TX,75081,300.96,On Zayo Network
CPQ-011821,Acct-000089,8/30/16,Wavelengths - Long Haul," $3,388.20 "," $2,766.00 "," $58,197.76 ",Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network
CPQ-011822,Acct-000125,8/30/16,IP Services," $2,972.76 "," $13,830.00 "," $170,070.97 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011823,Acct-000125,8/30/16,IP Services," $1,486.37 "," $2,766.00 "," $85,989.23 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011824,Acct-000019,8/30/16,Ethernet," $1,485.21 "," $1,383.00 "," $28,718.39 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011824,Acct-000019,8/30/16,Ethernet," $1,485.21 "," $1,383.00 "," $28,718.39 ",Bldg-115207,Dallas,1001 E Campbell Rd,Richardson,TX,75081,300.96,On Zayo Network
CPQ-011825,Acct-000019,8/30/16,IP Services," $6,151.93 "," $18,440.00 "," $574,983.57 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011826,Acct-000019,8/30/16,IP Services," $3,075.97 "," $3,688.00 "," $145,276.15 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011827,Acct-000019,8/30/16,IP Services," $6,151.93 "," $18,440.00 "," $297,836.87 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011828,Acct-000019,8/30/16,IP Services," $6,151.93 "," $18,440.00 "," $574,983.57 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011829,Acct-000019,8/30/16,IP Services," $6,151.93 "," $18,440.00 "," $297,836.87 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-011830,Acct-000156,8/30/16,Ethernet," $1,867.92 ", $922.00 ," $30,373.32 ",Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
